age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_spend,online_spend_ratio,age_group,income_group,tech_adoption_score
71,183157,5.3,10,1.0,5,6,19,1,147759,86765,6,3,4,10,3,10,5,9,8,1,3,Male,Tier 1,Store,234524,0.6300378639286385,Silent,Upper-Mid,4.5200000000000005
36,196780,6.3,8,1.1,3,10,47,16,50275,78382,4,1,7,9,7,1,2,9,2,2,2,Male,Tier 3,Store,128657,0.390767700164002,GenX,Upper-Mid,5.340000000000001
44,197429,3.6,1,1.4,8,4,10,1,149513,135013,3,5,2,8,8,2,3,5,10,4,6,Male,Tier 1,Store,284526,0.5254809753765912,GenX,Upper-Mid,4.119999999999999
70,125939,6.2,8,1.4,6,10,19,6,10031,24615,9,0,4,10,2,10,2,5,2,9,3,Male,Tier 3,Online,34646,0.2895283726837153,Silent,Middle,5.959999999999999
51,159542,8.4,12,1.3,4,4,32,18,144789,64046,9,5,3,10,5,9,7,3,9,6,8,Male,Tier 2,Store,208835,0.6933176910000718,Boomer,Upper-Mid,5.220000000000001
28,93712,2.8,13,2.8,9,5,9,19,122556,83713,8,3,2,10,1,1,3,6,10,4,7,Other,Tier 1,Store,206269,0.594156174703906,Millennial,Lower-Mid,4.48
71,133643,8.0,11,0.6,9,3,24,2,7285,83478,1,5,4,8,9,7,4,8,10,5,4,Other,Tier 2,Store,90763,0.08026398422264579,Silent,Middle,5.720000000000001
62,122417,3.6,2,3.1,2,4,9,10,17267,66550,2,6,6,8,2,8,8,7,1,2,2,Female,Tier 2,Store,83817,0.20600832766622523,Boomer,Middle,3.2600000000000002
64,225154,6.5,2,3.8,10,4,23,12,41384,6323,3,6,2,3,2,3,8,10,2,3,10,Other,Tier 3,Hybrid,47707,0.867461798058985,Boomer,High,6.16
29,152877,7.0,8,1.7,9,1,40,15,41328,56658,2,8,4,10,10,2,6,9,8,8,10,Female,Tier 1,Store,97986,0.42177453921988856,Millennial,Middle,5.14
71,228396,6.8,2,2.9,4,1,32,8,101391,75748,10,0,5,2,6,5,6,8,7,6,6,Other,Tier 2,Store,177139,0.572381011522025,Silent,High,4.3
38,143256,5.3,8,3.4,9,9,33,18,142128,97818,10,2,6,6,8,5,7,3,1,9,6,Female,Tier 2,Store,239946,0.592333274986872,GenX,Middle,6.4
71,240956,7.3,5,3.6,10,3,14,11,70116,109528,8,3,6,2,6,8,10,2,4,6,10,Other,Tier 1,Store,179644,0.3903052704237269,Silent,High,6.24
28,208100,3.5,9,2.6,8,5,39,15,47391,56019,6,6,3,3,2,3,1,5,5,9,8,Female,Tier 3,Store,103410,0.4582825645488831,Millennial,High,4.5200000000000005
56,196844,7.8,9,1.3,10,2,23,5,31932,90938,8,3,5,3,5,7,8,6,9,7,9,Male,Tier 1,Store,122870,0.2598844306991129,Boomer,Upper-Mid,5.78
45,198176,5.1,14,2.6,3,1,14,4,135856,30028,4,7,6,5,9,8,5,7,1,6,4,Male,Tier 2,Store,165884,0.8189819391864194,GenX,Upper-Mid,3.3600000000000003
22,219688,6.6,8,2.3,10,7,48,4,9198,61064,7,1,5,5,2,8,2,6,10,4,1,Female,Tier 1,Store,70262,0.13091002248726197,GenZ,High,6.5
34,116422,5.3,14,2.7,7,10,9,10,85216,28035,9,7,1,2,7,2,9,10,10,3,8,Male,Tier 3,Store,113251,0.7524525169755676,Millennial,Middle,6.0600000000000005
73,104300,9.1,9,1.2,2,9,4,13,133648,120613,10,6,2,6,5,2,2,3,3,8,3,Male,Tier 3,Store,254261,0.5256331092853407,Silent,Lower-Mid,6.08
37,21630,6.9,7,0.5,2,4,21,13,61219,24093,4,1,5,5,10,5,5,8,4,6,10,Other,Tier 3,Store,85312,0.7175895536384096,GenX,Low,4.0600000000000005
58,139474,7.3,8,0.0,4,4,36,8,60686,136778,2,6,4,10,6,9,9,7,7,9,2,Female,Tier 3,Store,197464,0.3073269051573958,Boomer,Middle,4.5200000000000005
63,113869,7.6,6,0.2,10,3,30,7,83795,86906,6,8,3,6,3,5,10,8,9,4,9,Other,Tier 2,Store,170701,0.49088757535105243,Boomer,Middle,5.68
75,30701,5.5,9,0.1,7,3,22,10,106997,116783,4,9,1,2,8,8,2,3,7,6,8,Other,Tier 2,Store,223780,0.47813477522566805,Silent,Low,4.220000000000001
29,160931,6.6,2,3.8,4,2,10,9,30367,120481,5,2,3,6,4,7,5,3,3,5,4,Female,Tier 3,Store,150848,0.20130860203648707,Millennial,Upper-Mid,4.6
23,167255,6.3,3,2.8,2,3,9,18,113084,74425,10,1,1,7,8,4,5,4,9,1,5,Male,Tier 2,Store,187509,0.6030857185521762,GenZ,Upper-Mid,4.08
34,186510,7.3,2,2.6,2,5,34,19,31059,57332,1,6,4,8,7,1,6,1,5,5,6,Other,Tier 3,Store,88391,0.35138192802434637,Millennial,Upper-Mid,4.840000000000001
68,112285,5.1,6,2.1,5,8,21,15,104359,64854,2,8,5,8,2,2,9,4,5,1,2,Male,Tier 2,Store,169213,0.6167315749971929,Silent,Middle,5.0600000000000005
36,132556,4.6,3,0.0,3,8,40,4,105271,67004,8,8,5,1,2,6,1,10,10,3,10,Other,Tier 1,Store,172275,0.6110637062835582,GenX,Middle,4.04
43,243495,8.4,11,3.0,3,5,21,5,95523,125143,7,5,7,10,5,4,7,3,5,8,2,Male,Tier 2,Store,220666,0.4328849936102526,GenX,High,5.5600000000000005
65,188316,7.6,1,2.8,1,1,36,10,91266,47728,5,9,1,1,1,5,2,9,4,9,2,Male,Tier 1,Store,138994,0.656618271292286,Boomer,Upper-Mid,4.0
61,220384,4.3,4,2.6,3,10,26,10,72536,54034,1,4,5,3,6,7,7,10,10,1,3,Other,Tier 2,Store,126570,0.5730899897290037,Boomer,High,4.840000000000001
61,30021,9.8,5,1.5,4,2,0,15,129700,32152,10,4,4,10,6,2,5,8,2,8,5,Male,Tier 3,Store,161852,0.8013493809158985,Boomer,Low,5.42
69,215935,4.9,12,1.6,6,8,4,7,63714,43470,2,7,5,8,4,6,7,1,7,10,7,Male,Tier 2,Store,107184,0.594435736677116,Silent,High,5.08
49,201637,6.2,11,3.2,6,10,10,18,50686,85353,5,3,2,6,7,10,8,2,8,4,3,Male,Tier 2,Store,136039,0.3725843324340814,GenX,Upper-Mid,6.319999999999999
23,194115,8.3,4,1.5,5,9,32,0,65572,55041,8,1,5,2,4,10,10,7,4,8,8,Other,Tier 2,Store,120613,0.5436561564673792,GenZ,Upper-Mid,6.42
72,219222,8.3,6,3.9,4,7,15,8,82032,4043,1,4,1,4,1,6,1,6,10,1,6,Male,Tier 1,Online,86075,0.9530293348823701,Silent,High,6.3
75,79361,4.6,3,4.6,6,9,39,13,86141,20790,9,6,1,3,4,5,8,2,10,8,6,Other,Tier 2,Online,106931,0.8055755580701573,Silent,Lower-Mid,5.76
53,147317,7.0,10,4.0,5,9,29,19,15747,111464,2,7,5,7,1,2,9,5,3,2,7,Female,Tier 2,Store,127211,0.12378646500695695,Boomer,Middle,6.4
55,187083,5.4,6,2.6,10,6,27,2,68810,113801,7,7,7,3,4,7,8,3,6,4,2,Male,Tier 2,Store,182611,0.37681191165921,Boomer,Upper-Mid,5.880000000000001
28,25355,6.8,10,2.4,1,6,28,4,137726,55698,4,7,5,5,6,1,1,1,6,6,8,Other,Tier 3,Store,193424,0.712041938952767,Millennial,Low,4.6
50,113841,5.7,14,2.6,2,7,15,1,116664,73390,3,9,4,8,5,10,10,6,4,4,7,Male,Tier 2,Store,190054,0.6138465909688825,GenX,Middle,4.6
79,194764,5.2,1,3.4,9,1,0,17,107585,108486,4,2,2,1,7,4,7,9,5,1,10,Other,Tier 3,Store,216071,0.4979150371868506,Silent,Upper-Mid,4.76
41,195076,4.1,6,4.4,10,9,7,12,71901,146835,10,3,6,9,5,10,6,4,4,10,8,Male,Tier 2,Store,218736,0.328711323238973,GenX,Upper-Mid,6.32
40,175786,8.4,13,3.2,4,1,3,3,47050,123569,5,1,5,3,4,7,1,2,4,6,5,Male,Tier 3,Store,170619,0.27576061282741077,GenX,Upper-Mid,5.0
32,32198,4.5,8,0.3,6,8,35,16,83922,111103,1,1,7,6,3,5,5,2,4,10,5,Other,Tier 2,Store,195025,0.43031406229970515,Millennial,Low,4.66
44,81951,8.9,10,1.3,5,10,17,13,73344,142073,6,6,2,3,3,2,5,10,1,5,6,Other,Tier 3,Store,215417,0.34047452150944446,GenX,Lower-Mid,6.8199999999999985
28,147724,5.4,14,2.3,2,2,18,11,119307,34323,5,0,1,10,7,7,10,5,5,2,3,Male,Tier 1,Store,153630,0.7765866041788713,Millennial,Middle,3.4200000000000004
74,189697,7.0,13,3.8,1,10,35,9,75813,11899,2,5,4,10,2,4,9,8,2,10,10,Other,Tier 2,Online,87712,0.8643401130974097,Silent,Upper-Mid,5.76
68,232054,9.1,8,5.5,1,7,8,14,19895,51606,5,4,5,5,5,7,10,8,3,5,8,Other,Tier 3,Store,71501,0.27824785667333324,Silent,High,6.34
67,33740,5.1,1,2.6,1,5,25,6,79290,139586,1,2,3,6,9,8,9,10,5,10,1,Male,Tier 3,Store,218876,0.36225990972057237,Silent,Low,3.7600000000000002
34,18810,6.9,14,3.4,6,8,1,2,61807,55598,10,5,7,5,1,5,7,2,8,2,4,Male,Tier 3,Store,117405,0.5264426557642349,Millennial,Low,6.24
68,138743,7.0,13,0.5,10,10,2,19,51241,40956,5,3,3,1,10,3,5,4,8,7,1,Female,Tier 1,Store,92197,0.5557773029491199,Silent,Middle,6.9
70,162641,4.7,7,1.6,7,7,27,10,127328,142366,7,4,6,9,6,7,10,4,10,5,2,Male,Tier 3,Store,269694,0.47212025480730013,Silent,Upper-Mid,5.0
31,114855,6.4,14,3.0,7,8,44,12,90188,65526,10,2,1,1,1,5,4,9,7,2,2,Other,Tier 3,Store,155714,0.5791900535597313,Millennial,Middle,6.16
44,225192,7.5,10,0.0,9,2,19,2,55215,47676,2,7,1,3,7,9,2,7,10,3,10,Female,Tier 1,Store,102891,0.5366358573636179,GenX,High,5.2
35,41783,9.4,10,2.8,3,10,18,12,34090,132790,6,0,3,10,2,4,1,4,4,7,10,Other,Tier 1,Store,166880,0.2042785234899329,Millennial,Low,6.92
45,136701,5.2,12,2.0,9,9,18,7,57476,70629,6,6,3,7,1,4,8,3,2,6,1,Other,Tier 2,Store,128105,0.4486632059638578,GenX,Middle,6.08
68,245137,6.7,4,2.6,1,6,40,8,12027,111046,1,9,2,5,5,5,3,1,8,9,8,Male,Tier 2,Store,123073,0.0977224899043657,Silent,High,4.6
64,93047,5.7,14,1.6,2,6,36,6,105824,132791,7,9,1,5,7,10,8,6,3,5,6,Male,Tier 3,Store,238615,0.4434926555329715,Boomer,Lower-Mid,4.2
64,24471,6.4,12,3.2,7,6,14,7,137715,64505,2,5,3,8,6,9,3,5,3,6,4,Other,Tier 1,Store,202220,0.6810157254475324,Boomer,Low,5.8
21,125771,4.8,6,3.9,2,1,40,13,87769,63708,10,6,7,9,1,10,8,7,6,8,1,Female,Tier 1,Store,151477,0.5794212982829077,GenZ,Middle,3.3
24,21163,5.7,6,3.5,10,7,5,17,119023,12117,8,9,3,3,9,6,4,1,9,1,3,Other,Tier 2,Online,131140,0.9076025621473235,GenZ,Low,6.38
62,209159,9.0,5,3.4,4,2,41,9,91026,46268,10,6,4,4,9,7,6,8,3,2,8,Male,Tier 3,Store,137294,0.6630005681238801,Boomer,High,5.4799999999999995
52,77071,6.3,10,3.2,2,2,0,2,131158,51948,4,1,6,3,2,5,8,9,6,7,7,Other,Tier 2,Store,183106,0.7162954791213832,Boomer,Lower-Mid,3.96
65,31065,6.2,9,2.5,2,5,12,15,58674,88591,2,4,3,8,6,7,3,6,10,5,5,Female,Tier 3,Store,147265,0.3984246086986046,Boomer,Low,4.38
26,137323,4.3,11,1.9,1,6,48,14,118355,83659,3,4,3,4,1,10,6,7,9,7,2,Female,Tier 3,Store,202014,0.5858752363697566,Millennial,Middle,3.5
25,132969,8.2,10,3.7,9,1,45,12,14148,41865,6,3,3,4,1,10,3,9,6,4,8,Female,Tier 3,Store,56013,0.25258422152000426,GenZ,Middle,6.02
69,98456,7.7,8,1.3,10,1,2,3,72109,79537,2,8,5,10,5,5,4,5,10,4,9,Female,Tier 3,Store,151646,0.47550875064294473,Silent,Lower-Mid,5.54
62,194420,6.3,12,3.2,3,1,44,15,96032,19416,3,0,3,10,3,6,3,9,1,9,10,Female,Tier 2,Store,115448,0.8318203866675906,Boomer,Upper-Mid,3.96
34,34154,9.8,6,3.1,1,7,7,17,128586,138126,5,5,6,6,10,10,10,9,2,8,10,Female,Tier 2,Store,266712,0.48211554035813914,Millennial,Low,6.140000000000001
34,120703,4.9,4,1.1,10,1,22,18,1014,90984,4,2,1,4,9,1,9,8,3,5,2,Female,Tier 3,Store,91998,0.011021978738668232,Millennial,Middle,4.380000000000001
66,35229,3.9,13,1.3,6,9,27,15,28864,47759,6,9,5,5,5,5,2,6,9,1,8,Male,Tier 2,Store,76623,0.37670151260065515,Silent,Low,4.82
50,67587,5.8,4,3.2,8,3,32,11,91541,144249,4,7,5,9,6,7,3,9,10,2,4,Male,Tier 1,Store,235790,0.3882310530556851,GenX,Lower-Mid,5.16
49,64713,4.3,13,2.8,7,10,33,1,87562,73999,10,6,4,7,4,2,5,9,9,10,7,Male,Tier 3,Store,161561,0.5419748577936507,GenX,Lower-Mid,5.680000000000001
25,173069,6.5,9,3.0,7,2,33,7,127460,102708,1,1,7,9,9,5,4,7,4,9,9,Male,Tier 2,Store,230168,0.5537694205971291,GenZ,Upper-Mid,5.0
36,36101,6.1,14,2.2,2,6,24,10,46029,131910,5,7,5,9,7,4,7,9,3,8,8,Female,Tier 1,Store,177939,0.2586785359027532,GenX,Low,4.4799999999999995
55,55391,8.3,12,4.5,4,2,40,11,95915,19589,5,0,6,5,6,9,2,5,3,7,4,Male,Tier 3,Hybrid,115504,0.8304041418479013,Boomer,Low,5.42
20,221935,5.1,13,3.3,6,5,0,5,144254,103129,6,1,3,4,1,4,7,10,9,1,3,Other,Tier 2,Store,247383,0.5831201012195664,GenZ,High,4.9
76,87723,6.7,4,4.2,2,5,42,15,43126,107895,5,0,4,3,8,1,6,8,1,10,3,Other,Tier 1,Store,151021,0.2855629349560657,Silent,Lower-Mid,4.92
22,241293,6.4,13,2.2,5,9,6,4,46949,1617,1,9,7,3,8,10,4,9,9,2,3,Female,Tier 1,Online,48566,0.9667051023349669,GenZ,High,5.8
30,205477,7.7,7,3.8,5,4,37,9,47610,88772,10,4,4,9,3,7,1,8,6,6,4,Other,Tier 1,Store,136382,0.34909298881084017,Millennial,High,5.64
64,181020,3.7,14,2.1,3,8,27,4,63769,108427,6,1,2,7,3,6,5,7,3,6,7,Female,Tier 3,Store,172196,0.3703279983274873,Boomer,Upper-Mid,4.1
63,115264,4.2,6,2.1,2,7,16,17,30007,24063,10,6,5,4,9,6,6,7,5,3,2,Other,Tier 3,Store,54070,0.5549657850933974,Boomer,Middle,3.9
78,199103,4.8,2,0.9,7,7,37,1,60586,83902,9,8,4,1,4,4,9,3,6,8,5,Other,Tier 2,Store,144488,0.4193150988317369,Silent,Upper-Mid,4.9
48,52921,3.8,5,3.1,8,1,47,13,24016,71386,9,2,2,8,6,1,7,3,9,3,10,Other,Tier 3,Store,95402,0.25173476447034654,GenX,Low,3.9400000000000004
72,218643,7.2,3,1.2,4,6,29,6,80636,29651,1,3,4,2,10,7,1,10,4,1,6,Other,Tier 1,Store,110287,0.7311469166810232,Silent,High,5.119999999999999
33,223079,7.2,9,1.7,4,6,0,7,97476,14524,1,6,5,8,10,7,10,9,2,1,4,Male,Tier 1,Store,112000,0.8703214285714286,Millennial,High,5.22
67,43460,8.2,10,0.7,9,10,27,3,138237,52094,3,0,5,8,7,9,9,10,2,3,4,Female,Tier 1,Store,190331,0.7262978705518282,Silent,Low,7.220000000000001
49,167143,5.7,1,0.0,4,8,35,4,48416,106179,3,3,6,3,4,8,3,2,7,8,2,Female,Tier 3,Store,154595,0.3131795983052492,GenX,Upper-Mid,4.68
39,212190,5.1,10,2.4,10,6,17,16,4068,98173,9,0,1,8,5,1,7,10,6,8,4,Male,Tier 1,Store,102241,0.03978834322825481,GenX,High,5.72
46,194354,4.1,4,1.6,3,8,1,5,58795,72578,4,7,3,6,3,9,7,7,8,4,8,Other,Tier 3,Store,131373,0.4475424935108432,GenX,Upper-Mid,4.16
39,106725,8.6,13,2.9,1,6,32,0,26339,95536,2,6,3,5,6,4,1,4,4,4,7,Other,Tier 1,Store,121875,0.2161148717948718,GenX,Lower-Mid,5.42
60,73445,5.6,4,2.4,3,8,6,2,77125,83154,4,9,3,5,5,10,8,7,5,10,2,Female,Tier 2,Store,160279,0.4811921711515545,Boomer,Lower-Mid,4.92
20,227139,4.5,9,3.9,5,5,47,9,62019,78214,9,2,1,1,4,7,10,6,5,9,8,Male,Tier 1,Store,140233,0.4422568154428701,GenZ,High,4.58
71,97208,7.5,14,5.0,2,9,44,12,134600,2480,6,5,1,6,5,5,7,5,7,6,4,Female,Tier 3,Online,137080,0.9819083746717245,Silent,Lower-Mid,6.2
27,200888,5.3,1,4.0,5,4,49,18,46103,35807,5,7,2,4,5,9,2,4,4,2,5,Other,Tier 1,Store,81910,0.5628494689293126,Millennial,Upper-Mid,4.720000000000001
59,121283,3.9,2,2.5,9,6,38,13,89205,45654,6,4,3,7,4,4,1,5,8,8,10,Other,Tier 3,Store,134859,0.6614686450292527,Boomer,Middle,5.0600000000000005
79,100779,4.3,1,3.4,10,2,17,10,62224,33975,7,1,2,4,3,4,2,3,2,1,5,Male,Tier 2,Store,96199,0.6468258505805674,Silent,Lower-Mid,4.8
38,18060,6.2,13,4.2,6,3,6,17,3082,19010,2,3,2,5,2,4,6,1,9,8,4,Male,Tier 3,Store,22092,0.13950751403222886,GenX,Low,5.119999999999999
33,140806,3.9,1,1.8,3,4,3,10,54239,18922,3,4,4,5,8,1,7,5,9,1,5,Male,Tier 3,Store,73161,0.741364934869671,Millennial,Middle,3.3200000000000003
29,28731,5.8,12,3.7,5,3,16,14,33971,96436,10,1,3,5,3,2,1,3,1,10,1,Other,Tier 3,Store,130407,0.2604998197949497,Millennial,Low,4.66
19,92830,4.3,14,4.2,1,7,18,3,108094,146281,3,0,1,1,1,8,8,9,9,4,1,Other,Tier 1,Store,254375,0.4249395577395577,GenZ,Lower-Mid,4.16
58,130871,4.1,13,2.6,8,9,4,10,39031,22249,6,4,7,6,2,3,1,6,4,10,7,Female,Tier 2,Store,61280,0.6369288511749347,Boomer,Middle,5.5600000000000005
41,35719,5.0,1,3.1,9,6,38,5,102717,48499,2,6,2,6,6,6,4,2,3,7,5,Male,Tier 2,Store,151216,0.679273357316686,GenX,Low,5.62
52,193114,6.3,3,5.2,5,3,37,17,98952,126293,7,6,3,3,2,10,9,6,9,7,5,Female,Tier 2,Store,225245,0.4393083087304935,Boomer,Upper-Mid,5.16
73,64116,6.6,11,1.7,9,9,36,11,47227,132050,9,8,7,9,8,7,2,9,10,2,10,Female,Tier 3,Store,179277,0.26343033406404615,Silent,Lower-Mid,6.58
47,41325,7.8,14,2.2,8,1,12,15,12117,69445,3,3,6,2,2,10,7,2,1,5,6,Female,Tier 2,Store,81562,0.1485618302640936,GenX,Low,5.36
74,168669,4.4,4,3.2,8,5,11,19,144848,74691,9,6,6,2,7,4,5,10,8,4,4,Male,Tier 1,Store,219539,0.659782544331531,Silent,Upper-Mid,5.0
47,213511,8.8,10,1.3,2,10,36,15,49128,141646,6,8,7,3,9,6,5,1,8,2,8,Female,Tier 1,Store,190774,0.2575193684674012,GenX,High,6.180000000000001
64,29551,11.4,2,2.4,5,10,3,17,134042,127494,3,0,6,9,1,5,9,2,6,2,10,Other,Tier 1,Store,261536,0.5125183531139117,Boomer,Low,8.04
52,108287,5.2,14,0.9,8,5,24,13,119261,43239,4,8,5,1,1,10,1,5,4,5,4,Other,Tier 2,Store,162500,0.7339138461538461,Boomer,Lower-Mid,4.859999999999999
36,39278,2.5,1,0.0,3,2,30,16,80296,1474,10,3,3,1,6,3,5,6,6,9,8,Female,Tier 1,Store,81770,0.9819738290326525,GenX,Low,2.0
67,237261,2.5,5,2.8,1,5,39,14,65304,68940,10,1,2,3,2,2,10,10,1,3,3,Male,Tier 1,Store,134244,0.48645749530705285,Silent,High,2.7600000000000002
25,30141,5.0,6,0.8,4,1,14,9,14240,9889,6,5,6,3,4,8,7,10,1,6,6,Male,Tier 1,Store,24129,0.5901612167930705,GenZ,Low,3.16
43,82913,4.6,2,1.3,4,1,27,6,104851,31180,10,8,5,2,4,3,5,2,5,2,9,Female,Tier 1,Store,136031,0.7707875410751961,GenX,Lower-Mid,3.1
66,48615,6.0,3,3.8,10,4,10,4,89897,80018,7,2,3,3,1,10,7,3,5,1,3,Male,Tier 2,Store,169915,0.529070417561722,Silent,Low,5.96
57,137058,7.0,10,2.7,4,6,28,10,63378,142439,8,5,5,4,1,8,1,2,3,4,3,Male,Tier 1,Store,205817,0.30793374696939513,Boomer,Middle,5.34
24,208823,3.4,3,2.5,4,2,4,2,126337,9780,7,6,2,7,2,2,4,2,6,7,5,Other,Tier 3,Hybrid,136117,0.928150047385705,GenZ,High,3.06
47,127684,5.7,2,2.0,9,5,42,16,114944,8632,5,0,7,3,8,7,2,2,2,10,8,Other,Tier 1,Online,123576,0.9301482488509095,GenX,Middle,5.4799999999999995
24,42452,5.0,4,4.5,1,10,41,18,46407,133830,6,3,6,10,8,10,9,5,10,2,7,Female,Tier 3,Store,180237,0.25747765442167814,GenZ,Low,5.1
20,168797,10.1,14,5.4,9,5,1,8,112630,90537,1,8,6,1,4,4,8,8,6,3,3,Male,Tier 1,Store,203167,0.5543715268719822,GenZ,Upper-Mid,7.92
18,65391,3.2,5,3.3,7,3,19,3,109589,26464,3,5,4,8,6,9,4,2,9,3,4,Male,Tier 1,Store,136053,0.8054875673450788,GenZ,Lower-Mid,3.94
53,135288,4.5,8,0.0,5,4,21,14,134653,94465,8,8,6,9,8,5,5,1,9,1,8,Other,Tier 2,Store,229118,0.5877015337075219,Boomer,Middle,3.6
42,221132,6.1,6,2.5,2,2,39,8,70102,23363,3,5,7,9,4,6,2,2,8,7,7,Other,Tier 2,Store,93465,0.7500347723746857,GenX,High,3.7399999999999998
54,128535,4.5,9,1.1,10,7,26,15,87514,130553,3,1,7,2,7,2,1,9,2,6,9,Male,Tier 3,Store,218067,0.40131702641848604,Boomer,Middle,5.42
18,157770,8.3,3,1.9,10,3,20,16,67952,8121,7,6,3,4,8,6,8,10,2,4,7,Other,Tier 1,Hybrid,76073,0.8932472756431322,GenZ,Upper-Mid,6.3
32,101711,4.0,10,3.1,10,6,19,17,80223,104495,8,4,4,4,1,6,10,5,4,9,7,Other,Tier 1,Store,184718,0.43429985166578244,Millennial,Lower-Mid,5.42
54,92850,4.2,9,2.6,4,9,31,4,109403,116024,5,7,5,8,7,3,5,3,5,3,6,Female,Tier 3,Store,225427,0.4853145364131182,Boomer,Lower-Mid,4.8
30,124733,8.4,11,0.7,4,7,35,4,118417,56790,7,3,3,4,3,8,10,10,3,7,4,Female,Tier 3,Store,175207,0.6758691148184719,Millennial,Middle,5.7
57,17365,3.6,14,1.6,4,4,47,8,104181,117314,7,2,1,7,5,7,7,6,4,6,2,Other,Tier 2,Store,221495,0.47035373258990043,Boomer,Low,3.3600000000000003
25,243625,7.7,11,4.0,2,2,45,9,21706,87549,8,6,4,8,10,6,2,8,9,10,7,Male,Tier 3,Store,109255,0.19867282961878174,GenZ,High,4.68
22,112662,5.1,4,4.6,8,7,2,12,59008,105490,2,3,7,2,5,6,8,6,3,4,3,Male,Tier 3,Store,164498,0.35871560748458947,GenZ,Middle,5.959999999999999
77,58372,4.8,8,4.3,4,8,7,16,5965,19055,5,3,4,5,1,3,1,2,1,6,6,Female,Tier 3,Store,25020,0.23840927258193445,Silent,Low,5.180000000000001
26,59134,5.0,10,0.7,9,3,29,12,122120,132281,3,0,5,1,8,1,6,9,7,9,8,Female,Tier 3,Store,254401,0.48002955963223415,Millennial,Low,4.54
18,52823,3.8,7,2.0,2,7,3,6,67130,91348,3,6,2,5,6,10,10,4,6,4,7,Other,Tier 1,Store,158478,0.42359191812112723,GenZ,Low,3.72
53,86158,7.8,14,1.6,7,1,6,19,120430,127022,5,7,7,3,8,8,10,10,8,10,2,Male,Tier 3,Store,247452,0.48668024505762736,Boomer,Lower-Mid,5.040000000000001
52,111076,6.3,7,3.4,5,8,23,2,57419,49329,2,7,1,1,1,2,9,6,3,5,8,Male,Tier 1,Store,106748,0.5378929816015289,Boomer,Middle,5.8
19,148021,7.8,9,2.1,5,7,8,0,70062,71836,5,8,2,8,3,2,9,5,2,10,8,Other,Tier 3,Store,141898,0.49374903099409434,GenZ,Middle,5.94
57,64396,8.4,10,1.2,7,6,33,9,78146,72935,4,0,3,8,3,8,6,6,3,2,10,Male,Tier 2,Store,151081,0.5172457158742662,Boomer,Lower-Mid,6.2
40,123336,7.1,14,4.4,4,3,34,14,36919,37262,10,2,7,2,3,7,9,1,1,3,5,Female,Tier 3,Store,74181,0.4976880872460603,GenX,Middle,5.12
26,46912,3.1,2,1.7,3,4,8,12,76810,48466,8,0,2,7,9,4,7,6,6,8,10,Female,Tier 3,Store,125276,0.6131262173121748,Millennial,Low,2.9799999999999995
51,71947,4.1,5,3.8,9,8,38,16,132940,16371,1,1,4,2,4,3,7,10,1,4,1,Male,Tier 3,Store,149311,0.890356370260731,Boomer,Lower-Mid,5.8
63,243769,7.7,3,1.7,3,1,14,17,115289,99934,4,2,1,8,6,5,10,3,8,9,10,Female,Tier 3,Store,215223,0.5356723026814049,Boomer,High,4.22
31,59387,6.1,7,3.5,5,2,48,9,21756,51988,7,4,3,3,2,9,2,3,7,7,2,Female,Tier 3,Store,73744,0.2950206118463875,Millennial,Low,4.54
21,210037,7.3,3,2.1,2,1,11,19,81024,52419,2,6,3,10,8,8,4,5,10,9,6,Other,Tier 2,Store,133443,0.6071805939614667,GenZ,High,3.9400000000000004
47,31508,5.8,5,1.1,7,4,3,8,52120,86462,2,6,4,1,5,7,2,4,2,6,9,Male,Tier 2,Store,138582,0.3760950195552092,GenX,Low,4.74
48,60592,5.1,5,4.0,7,6,16,0,25912,56437,5,8,2,5,8,9,8,10,2,6,6,Female,Tier 3,Store,82349,0.31466077305128176,GenX,Low,5.4399999999999995
55,124249,7.3,2,1.6,5,5,8,11,146436,118966,9,8,3,9,7,3,2,7,5,8,2,Male,Tier 3,Store,265402,0.5517516823535618,Boomer,Middle,5.24
28,16919,2.5,11,2.6,8,6,30,10,82886,119367,10,8,3,5,3,1,8,3,4,7,1,Other,Tier 3,Store,202253,0.40981345146919945,Millennial,Low,4.32
52,57595,5.4,1,0.8,9,2,29,10,77577,114677,10,5,3,8,10,6,1,10,2,9,1,Female,Tier 1,Store,192254,0.4035130608465884,Boomer,Low,4.5200000000000005
25,155689,6.1,12,0.7,4,5,37,14,3187,146378,8,4,7,5,4,5,7,8,2,6,7,Other,Tier 1,Store,149565,0.021308461204158725,GenZ,Upper-Mid,4.38
20,221340,6.4,6,4.5,2,1,17,19,29541,92212,5,6,6,5,3,4,4,4,1,1,2,Male,Tier 3,Store,121753,0.24263057173129204,GenZ,High,4.0600000000000005
31,48298,3.4,13,2.7,2,6,20,13,56329,58386,7,4,1,10,5,8,7,2,4,5,5,Female,Tier 3,Store,114715,0.49103430240160395,Millennial,Low,3.5
